sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,decile_score,priors_count,two_year_recid
Female,48,Caucasian,0,4,0,0,8,M,Felony Battery w/Prior Convict,1,4,8,1
Male,24,African-American,0,6,1,2,2,M,Cause Anoth Phone Ring Repeat,0,6,2,0
Female,26,African-American,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0,4,0,0
Male,59,African-American,0,6,0,0,5,M,Leave Acc/Attend Veh/More $50,0,6,5,0
Male,66,Caucasian,0,1,0,0,1,F,arrest case no charge,1,1,1,1
Female,54,African-American,0,4,0,0,6,F,Felony Petit Theft,0,4,6,0
Male,31,Caucasian,0,7,0,0,4,M,Battery,1,7,4,1
Male,34,Caucasian,0,3,0,0,0,F,Grand Theft in the 3rd Degree,1,3,0,0
Male,25,African-American,0,9,0,0,9,F,arrest case no charge,1,9,9,1
Male,47,Caucasian,0,4,0,0,2,F,Possession of Cocaine,0,4,2,0
Male,51,African-American,0,8,0,1,12,F,Felony Driving While Lic Suspd,1,8,12,1
Male,25,Caucasian,0,3,0,0,1,F,arrest case no charge,0,3,1,0
Male,25,Other,0,2,0,0,0,F,Felony Battery,1,2,0,1
Female,31,African-American,0,2,0,0,2,F,Aggravated Assault W/Dead Weap,1,2,2,1
Male,44,Hispanic,0,1,0,0,2,F,arrest case no charge,1,1,2,1
Male,36,Caucasian,0,2,0,0,1,F,arrest case no charge,1,2,1,0
Male,77,Caucasian,0,1,0,0,3,F,arrest case no charge,0,1,3,0
Male,49,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Male,31,African-American,0,7,0,0,0,F,Grand Theft in the 3rd Degree,0,7,0,0
Male,30,Caucasian,0,3,0,1,1,F,Uttering a Forged Instrument,0,3,1,0
Male,29,African-American,1,9,0,0,3,F,Att Burgl Unoccupied Dwel,1,9,3,1
Female,53,Caucasian,0,5,0,0,6,F,Possession of Cocaine,1,5,6,1
Male,21,African-American,0,9,1,0,1,F,Att Burgl Unoccupied Dwel,1,9,1,1
Male,21,African-American,0,4,0,0,0,F,Resist Officer w/Violence,0,4,0,0
Female,27,African-American,0,5,0,0,1,F,Fraudulent Use of Credit Card,1,5,1,1
Female,65,African-American,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Female,59,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Male,59,African-American,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,24,African-American,0,7,0,0,0,M,Battery,0,7,0,0
Male,40,African-American,0,1,0,0,0,F,Aggravated Battery,0,1,0,0
Male,51,African-American,0,1,0,0,0,F,Criminal Mischief,1,1,0,1
Male,34,African-American,1,9,0,0,10,F,Possession Of Alprazolam,1,9,10,1
Male,30,Hispanic,0,2,0,0,1,F,Poss Unlaw Issue Driver Licenc,1,2,1,1
Male,52,African-American,0,1,0,0,1,F,Tampering With Physical Evidence,0,1,1,0
Male,29,Caucasian,0,4,0,0,1,F,Burglary Unoccupied Dwelling,1,4,1,1
Male,24,African-American,0,9,0,0,15,F,arrest case no charge,1,9,15,1
Male,38,African-American,0,3,0,0,2,F,Aggrav Battery w/Deadly Weapon,1,3,2,1
Female,22,African-American,0,8,0,0,0,F,Poss of Methylethcathinone,0,8,0,0
Male,43,African-American,0,5,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,5,0,0
Male,32,Caucasian,0,9,0,0,5,F,Possession of Cocaine,1,9,5,1
Male,55,African-American,0,1,0,0,0,F,Failure To Return Hired Vehicle,0,1,0,0
Male,26,African-American,0,2,0,0,2,F,Burglary Unoccupied Dwelling,1,2,2,0
Male,23,Caucasian,0,2,0,1,1,M,DUI Property Damage/Injury,0,2,1,0
Female,47,Other,0,1,0,0,0,F,Aggravated Assault W/dead Weap,0,1,0,0
Male,28,Caucasian,0,2,0,0,1,M,Driving License Suspended,1,2,1,1
Male,27,Hispanic,0,2,0,0,0,F,Grand Theft in the 3rd Degree,1,2,0,1
Male,61,Hispanic,0,4,0,0,2,F,Felony Petit Theft,1,4,2,1
Male,26,African-American,0,2,0,0,0,F,Felony Batt(Great Bodily Harm),0,2,0,0
Male,41,Hispanic,0,1,0,0,1,M,Petit Theft $100- $300,0,1,1,0
Female,28,Caucasian,0,5,0,0,1,M,Battery,1,5,1,1
Male,43,African-American,0,5,0,0,0,F,Uttering a Forged Instrument,1,5,0,1
Male,30,Caucasian,0,4,0,0,3,F,Burglary Unoccupied Dwelling,0,4,3,0
Male,33,African-American,0,7,0,0,21,M,Viol Pretrial Release Dom Viol,1,7,21,1
Male,21,Caucasian,0,3,0,1,0,M,Burglary Structure Unoccup,0,3,0,0
Female,32,Caucasian,0,1,0,1,0,M,Battery,0,1,0,0
Male,22,African-American,0,4,0,0,1,F,Tampering With Physical Evidence,1,4,1,1
Male,51,African-American,0,1,0,0,3,F,Possession of Cocaine,0,1,3,0
Male,20,African-American,0,10,0,1,2,F,Resist Officer w/Violence,1,10,2,1
Male,35,Caucasian,0,3,0,0,2,F,Possession Of Amphetamine,0,3,2,0
Female,37,African-American,0,1,0,0,3,F,arrest case no charge,0,1,3,0
Male,28,African-American,0,7,0,0,0,M,Susp Drivers Lic 1st Offense,1,7,0,1
Male,41,Caucasian,0,5,0,0,3,M,Battery,1,5,3,1
Male,24,African-American,0,8,0,0,0,M,Battery,1,8,0,1
Female,33,African-American,0,4,0,0,3,M,Battery,0,4,3,0
Male,25,African-American,0,8,0,0,4,F,Pos Cannabis W/Intent Sel/Del,1,8,4,1
Female,30,Caucasian,0,6,0,0,4,F,arrest case no charge,0,6,4,0
Male,20,African-American,0,7,0,0,1,F,Burglary Unoccupied Dwelling,1,7,1,1
Female,42,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Female,40,African-American,0,7,0,0,15,F,arrest case no charge,1,7,15,1
Male,39,African-American,0,4,0,0,0,F,Poss Unlaw Issue Id,1,4,0,1
Male,21,African-American,0,7,0,0,0,F,Grand Theft (Motor Vehicle),0,7,0,0
Male,39,Caucasian,0,2,0,0,2,F,Poss Contr Subst W/o Prescript,1,2,2,1
Male,24,Caucasian,0,2,0,0,0,F,Possession of Cannabis,0,2,0,0
Male,41,African-American,0,1,0,0,0,F,Driving While License Revoked,0,1,0,0
Male,39,African-American,0,4,0,0,1,F,Possession of Cannabis,0,4,1,0
Female,24,African-American,0,8,0,0,3,F,Grand Theft in the 3rd Degree,0,8,3,0
Female,24,African-American,0,4,0,0,1,F,Grand Theft in the 3rd Degree,0,4,1,0
Male,29,African-American,0,2,0,0,0,M,Disorderly Conduct,1,2,0,1
Male,39,African-American,0,10,0,0,35,F,arrest case no charge,0,10,35,0
Male,25,Caucasian,0,5,0,0,2,M,Prowling/Loitering,1,5,2,1
Female,23,Caucasian,0,6,0,0,0,F,Grand Theft in the 3rd Degree,1,6,0,1
Male,22,African-American,0,10,0,1,1,F,"Poss3,4 Methylenedioxymethcath",1,10,1,1
Female,26,Other,0,7,0,0,4,M,Battery,1,7,4,1
Male,26,African-American,0,9,3,0,3,M,Operating W/O Valid License,1,9,3,1
Female,24,African-American,0,6,0,0,3,M,PL/Unlaw Use Credit Card,1,6,3,1
Male,44,African-American,0,5,0,0,0,M,Viol Injunct Domestic Violence,0,5,0,0
Male,36,Caucasian,0,2,0,0,1,F,arrest case no charge,1,2,1,1
Male,39,Caucasian,0,8,0,0,10,F,Grand Theft in the 3rd Degree,1,8,10,1
Male,42,Caucasian,0,4,0,0,0,F,Possession of LSD,0,4,0,0
Male,45,Caucasian,0,1,0,0,1,M,DUI Property Damage/Injury,0,1,1,0
Male,25,African-American,0,10,1,0,7,F,Resist Officer w/Violence,1,10,7,1
Female,28,Caucasian,0,9,0,0,7,F,arrest case no charge,0,9,7,0
Male,33,Caucasian,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0,2,0,0
Male,25,Caucasian,0,3,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,3,0,0
Male,32,African-American,0,4,1,0,5,F,arrest case no charge,0,4,5,0
Male,23,African-American,0,7,0,0,0,F,Deliver Cannabis,0,7,0,0
Male,39,Caucasian,0,5,0,0,0,M,Battery,0,5,0,0
Male,27,African-American,0,8,0,0,12,F,Grand Theft Firearm,1,8,12,1
Female,35,Caucasian,0,7,0,0,4,M,Battery,0,7,4,0
Male,23,African-American,0,5,0,0,1,F,Leaving the Scene of Accident,0,5,1,0
Female,38,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,30,African-American,0,2,0,0,4,F,arrest case no charge,0,2,4,0
Male,30,Caucasian,0,5,0,0,1,F,Burglary Unoccupied Dwelling,0,5,1,0
Female,30,Caucasian,0,8,0,0,0,M,Battery,0,8,0,0
Male,26,African-American,1,10,1,0,18,F,Grand Theft (Motor Vehicle),1,10,18,1
Male,31,African-American,0,2,0,0,2,F,Grand Theft in the 3rd Degree,1,2,2,0
Female,41,Caucasian,0,2,0,0,1,M,DUI Property Damage/Injury,0,2,1,0
Male,34,Other,0,2,0,0,0,F,Grand Theft (Motor Vehicle),0,2,0,0
Female,25,African-American,0,5,0,0,0,M,Battery,0,5,0,0
Female,26,Caucasian,0,6,0,0,1,F,Possession of Cocaine,0,6,1,0
Male,38,African-American,0,7,0,0,2,F,Possession of Cocaine,1,7,2,1
Female,37,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,34,Caucasian,0,5,0,1,3,M,Viol Prot Injunc Repeat Viol,0,5,3,0
Male,44,Hispanic,0,3,0,0,7,F,Felony DUI (level 3),1,3,7,1
Female,38,Hispanic,0,2,0,0,0,F,Agg Battery Grt/Bod/Harm,0,2,0,0
Female,31,African-American,0,6,0,0,0,M,Battery,0,6,0,0
Female,29,Caucasian,0,2,0,0,0,M,DUI Property Damage/Injury,0,2,0,0
Male,20,Caucasian,1,9,0,0,1,F,arrest case no charge,1,9,1,1
Male,22,African-American,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0,4,0,0
Female,51,Hispanic,0,1,0,0,0,M,Battery,0,1,0,0
Male,24,African-American,0,4,0,0,2,M,Battery,1,4,2,1
Male,47,African-American,0,8,0,0,0,F,Poss Pyrrolidinovalerophenone,1,8,0,1
Female,36,African-American,0,5,0,0,1,F,Driving While License Revoked,1,5,1,1
Male,21,African-American,0,4,0,0,1,M,Resist/Obstruct W/O Violence,0,4,1,0
Male,25,African-American,0,10,1,0,3,M,Battery,1,10,3,1
Male,23,African-American,0,9,0,1,5,F,Grand Theft in the 3rd Degree,1,9,5,1
Male,23,Other,0,3,0,0,0,M,Battery,0,3,0,0
Female,24,Caucasian,0,10,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,10,0,0
Male,35,Caucasian,0,2,0,0,2,F,arrest case no charge,1,2,2,1
Female,23,Hispanic,0,4,0,0,0,M,Possess Drug Paraphernalia,0,4,0,0
Female,19,African-American,0,4,0,0,0,M,Criminal Mischief Damage <$200,1,4,0,1
Male,32,Caucasian,0,1,0,0,0,F,Grand Theft (Motor Vehicle),1,1,0,1
Female,39,Caucasian,0,1,0,0,0,M,Lve/Scen/Acc/Veh/Prop/Damage,1,1,0,1
Male,30,African-American,4,9,0,0,12,F,Possession of Cocaine,1,9,12,1
Male,33,African-American,0,7,0,0,2,F,Tamper With Witness,0,7,2,0
Male,20,Caucasian,0,3,0,0,0,M,,1,3,0,1
Female,36,Caucasian,0,2,0,0,0,M,Battery,0,2,0,0
Male,61,Hispanic,0,1,0,0,1,F,Lewd or Lascivious Molestation,0,1,1,0
Male,29,African-American,0,8,1,1,8,F,Poss Pyrrolidinovalerophenone,1,8,8,1
Female,40,Caucasian,0,2,0,0,0,F,Possession of Cocaine,0,2,0,0
Male,53,African-American,0,7,0,0,4,F,Possession of Cocaine,0,7,4,0
Female,28,Caucasian,0,2,0,0,0,M,Assault,0,2,0,0
Male,38,Hispanic,0,2,0,0,2,M,Driving Under The Influence,0,2,2,0
Male,27,African-American,0,9,1,0,9,F,Possession of Cocaine,1,9,9,1
Male,55,Caucasian,0,3,0,0,0,F,Battery on a Person Over 65,0,3,0,0
Male,22,African-American,1,7,0,0,1,M,Battery,0,7,1,0
Female,34,African-American,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0,1,1,0
Male,55,Caucasian,0,2,0,0,1,M,Battery,0,2,1,0
Male,24,Hispanic,0,8,0,0,2,F,arrest case no charge,1,8,2,0
Female,47,African-American,0,9,1,1,21,M,Battery,1,9,21,1
Male,41,Other,0,1,0,0,0,M,Battery,0,1,0,0
Male,41,Hispanic,0,3,0,0,0,F,Possession of Cocaine,0,3,0,0
Male,61,African-American,0,3,0,0,12,F,Felony Battery w/Prior Convict,0,3,12,0
Male,57,African-American,0,1,0,0,3,F,Aggravated Assault W/dead Weap,0,1,3,0
Female,38,Caucasian,0,3,0,0,2,M,Battery,0,3,2,0
Male,25,Caucasian,4,4,0,1,13,F,arrest case no charge,1,4,13,1
Male,23,African-American,0,2,0,0,0,F,Fleeing Or Attmp Eluding A Leo,1,2,0,1
Male,23,Caucasian,0,5,0,0,3,F,Aggrav Battery w/Deadly Weapon,0,5,3,0
Male,20,African-American,0,3,0,0,0,F,Deliver Cannabis,0,3,0,0
Male,44,Caucasian,0,8,0,0,1,F,Possession of Cocaine,0,8,1,0
Female,38,Caucasian,0,1,0,0,1,M,DUI Property Damage/Injury,0,1,1,0
Male,56,African-American,0,2,0,0,5,F,Lewd or Lascivious Molestation,1,2,5,1
Male,43,Caucasian,0,2,0,0,2,F,Crimin Mischief Damage $1000+,1,2,2,1
Male,22,African-American,0,3,0,0,0,F,Burglary Dwelling Armed,1,3,0,1
Male,31,African-American,0,9,0,0,6,F,Felon in Pos of Firearm or Amm,1,9,6,1
Male,32,Other,0,1,0,0,0,F,Neglect Child / No Bodily Harm,0,1,0,0
Male,29,African-American,0,6,0,0,0,F,Driving While License Revoked,0,6,0,0
Male,22,African-American,0,9,0,0,1,F,Robbery Sudd Snatch No Weapon,1,9,1,1
Male,23,African-American,0,9,0,0,3,F,Grand Theft (Motor Vehicle),1,9,3,1
Male,24,Caucasian,0,4,0,1,1,F,Possession of Morphine,0,4,1,0
Male,45,Other,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,21,African-American,0,9,1,0,2,F,Possession of Cannabis,0,9,2,0
Female,29,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Female,51,Caucasian,0,4,0,0,0,M,Leave Acc/Attend Veh/More $50,1,4,0,1
Male,36,Hispanic,1,2,0,0,2,M,Criminal Mischief,1,2,2,1
Male,25,African-American,0,3,0,0,1,F,"Poss3,4 Methylenedioxymethcath",0,3,1,0
Male,46,Hispanic,0,3,0,0,13,F,Grand Theft in the 3rd Degree,0,3,13,0
Male,62,African-American,0,8,0,0,22,F,Possession of Cocaine,1,8,22,1
Male,25,African-American,0,4,0,0,0,F,Pos Cannabis W/Intent Sel/Del,1,4,0,1
Male,27,Caucasian,0,2,0,0,2,F,Grand Theft in the 3rd Degree,0,2,2,0
Male,49,African-American,0,2,0,0,0,M,,1,2,0,0
Female,22,Caucasian,0,9,0,0,3,F,Grand Theft in the 3rd Degree,1,9,3,1
Female,34,Caucasian,0,10,0,0,9,M,arrest case no charge,1,10,9,1
Male,37,Hispanic,0,1,0,0,1,F,Aggravated Battery On 65/Older,0,1,1,0
Male,21,Caucasian,0,3,0,0,0,F,False Ownership Info/Pawn Item,1,3,0,1
Male,51,Caucasian,0,1,0,0,3,M,Ride Tri-Rail Without Paying,1,1,3,1
Female,39,Caucasian,0,5,0,0,2,F,Possession Of Cocaine,1,5,2,1
Male,43,African-American,0,3,0,0,8,F,Criminal Mischief,1,3,8,1
Male,22,African-American,0,6,0,0,0,M,Battery,1,6,0,1
Female,28,African-American,0,7,0,0,4,F,arrest case no charge,0,7,4,0
Male,43,Caucasian,0,9,0,0,0,F,Grand Theft in the 3rd Degree,1,9,0,1
Male,27,Caucasian,0,8,0,0,7,F,Possession of Hydrocodone,1,8,7,1
Male,27,Other,0,2,0,0,0,F,Fleeing Or Attmp Eluding A Leo,1,2,0,1
Male,31,Caucasian,0,2,0,0,1,F,Grand Theft in the 3rd Degree,1,2,1,1
Female,28,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Male,58,Caucasian,0,2,0,0,3,M,DUI - Enhanced,0,2,3,0
Male,22,Caucasian,0,4,0,0,0,F,Harm Public Servant Or Family,1,4,0,1
Male,21,Hispanic,0,8,0,0,0,M,DUI - Property Damage/Personal Injury,1,8,0,1
Male,31,African-American,0,4,0,0,5,F,Cruelty Toward Child,1,4,5,0
Male,33,African-American,0,3,0,0,0,F,Burglary Dwelling Assault/Batt,0,3,0,0
Male,26,African-American,0,10,0,0,6,M,Susp Drivers Lic 1st Offense,1,10,6,1
Female,23,African-American,0,5,1,0,1,M,Battery,0,5,1,0
Male,32,Caucasian,0,10,0,0,11,F,Felony Battery w/Prior Convict,0,10,11,0
Male,57,African-American,0,2,0,0,2,F,Possession of Cocaine,0,2,2,0
Male,22,Caucasian,0,8,0,0,0,F,"Deliver 3,4 Methylenediox",0,8,0,0
Female,35,African-American,0,2,0,0,2,F,Aggrav Child Abuse-Agg Battery,0,2,2,0
Male,47,Caucasian,0,6,0,0,1,F,Burglary Conveyance Unoccup,1,6,1,1
Male,35,Hispanic,0,1,0,0,2,F,Aggravated Assault w/Firearm,0,1,2,0
Male,29,African-American,0,9,0,1,17,F,Grand Theft Dwell Property,1,9,17,1
Female,54,Caucasian,0,2,0,0,1,M,Petit Theft,0,2,1,0
Male,29,Caucasian,0,8,0,0,0,F,Aggravated Battery,0,8,0,0
Female,28,Other,0,4,0,0,0,M,Battery,1,4,0,1
Male,51,African-American,0,8,0,0,17,F,Possession of Cocaine,1,8,17,1
Female,36,African-American,0,6,0,0,0,M,arrest case no charge,0,6,0,0
Male,35,Caucasian,0,4,0,0,3,M,arrest case no charge,1,4,3,1
Male,20,African-American,0,4,0,1,1,F,arrest case no charge,1,4,1,1
Male,25,African-American,0,5,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,5,0,0
Male,29,African-American,0,5,0,0,2,M,Fail Register Vehicle,0,5,2,0
Male,31,Hispanic,0,10,0,0,0,F,Possession of Cocaine,1,10,0,1
Male,62,African-American,0,1,0,0,4,F,arrest case no charge,0,1,4,0
Male,39,Caucasian,0,2,0,0,0,M,Assault,0,2,0,0
Male,30,African-American,0,4,0,0,1,F,Burglary Structure Unoccup,1,4,1,1
Female,23,African-American,0,7,0,0,0,F,Possession of Hydrocodone,0,7,0,0
Female,23,African-American,0,4,0,0,1,F,arrest case no charge,0,4,1,0
Female,37,Hispanic,0,3,0,0,0,M,Battery,0,3,0,0
Male,30,African-American,0,7,0,0,21,F,Driving While License Revoked,1,7,21,1
Male,33,African-American,0,9,0,3,18,F,Grand Theft in the 3rd Degree,1,9,18,1
Male,20,Hispanic,0,4,0,0,0,M,Resist/Obstruct W/O Violence,1,4,0,1
Female,61,African-American,0,6,0,0,1,F,arrest case no charge,0,6,1,0
Male,30,African-American,0,7,1,0,9,F,Criminal Mischief,1,7,9,1
Male,23,African-American,0,6,0,0,1,F,Grand Theft in the 3rd Degree,0,6,1,0
Female,27,African-American,0,3,0,0,0,F,Neglect Child / Bodily Harm,1,3,0,1
Male,38,African-American,0,6,1,0,10,M,Possess Cannabis 1000FTSch,0,6,10,0
Male,42,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,31,African-American,0,3,0,0,0,F,Grand Theft in the 3rd Degree,0,3,0,0
Male,23,African-American,0,9,0,0,2,F,Burglary Dwelling Occupied,1,9,2,1
Male,31,Caucasian,0,3,0,0,1,F,Possession of Cocaine,1,3,1,1
Male,43,African-American,0,5,0,0,1,M,Battery,1,5,1,1
Male,39,Caucasian,0,3,0,0,0,F,Aggravated Assault W/Dead Weap,0,3,0,0
Male,31,African-American,0,2,0,0,0,M,Aggravated Assault W/dead Weap,0,2,0,0
Male,22,Caucasian,0,7,0,0,3,F,Burglary Conveyance Unoccup,1,7,3,1
Female,33,African-American,0,3,0,0,0,F,Aggravated Assault W/Dead Weap,0,3,0,0
Male,21,Caucasian,0,5,1,0,1,F,Possession of Cocaine,1,5,1,1
Male,23,African-American,0,6,0,0,1,F,Aggravated Battery / Pregnant,1,6,1,1
Female,29,Caucasian,0,4,0,0,0,F,Consp Traff Oxycodone  4g><14g,0,4,0,0
Male,62,Caucasian,0,1,0,0,2,F,Solicit Deliver Cocaine,0,1,2,0
Female,56,African-American,0,2,0,0,1,F,Possession of Cocaine,1,2,1,1
Female,24,African-American,0,3,0,0,4,F,Grand Theft on 65 Yr or Older,1,3,4,1
Female,44,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,22,African-American,0,7,1,0,2,F,arrest case no charge,1,7,2,1
Female,28,African-American,0,5,0,0,4,F,Possession of Cocaine,1,5,4,1
Male,30,African-American,0,5,0,0,0,F,Carrying Concealed Firearm,0,5,0,0
Male,32,Caucasian,0,1,0,0,1,M,Battery on Law Enforc Officer,1,1,1,1
Male,51,Caucasian,0,6,0,0,3,F,Grand Theft (Motor Vehicle),0,6,3,0
Male,21,African-American,0,5,0,0,0,F,Burglary Conveyance Unoccup,0,5,0,0
Male,21,African-American,0,9,0,0,2,F,Possession of Cocaine,1,9,2,1
Male,27,African-American,0,9,0,0,3,F,Carrying Concealed Firearm,1,9,3,1
Male,28,Hispanic,0,4,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,4,0,0
Female,31,African-American,0,1,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,1,0,0
Male,33,African-American,0,8,0,0,0,M,Battery,1,8,0,1
Female,49,Caucasian,0,2,0,0,2,F,Possession of Cocaine,0,2,2,0
Female,41,Other,0,3,0,0,2,F,arrest case no charge,0,3,2,0
Male,20,Caucasian,0,4,0,5,0,M,Battery,0,4,0,0
Male,31,African-American,0,6,0,1,10,F,Possession of Cocaine,1,6,10,1
Male,25,African-American,0,5,0,0,5,F,arrest case no charge,1,5,5,1
Male,23,African-American,0,9,1,0,4,F,arrest case no charge,1,9,4,1
Male,26,Caucasian,0,4,0,0,0,M,Battery,0,4,0,0
Female,45,Asian,0,3,0,0,6,F,Failure To Return Hired Vehicle,1,3,6,1
Male,28,Caucasian,0,2,0,0,1,M,Battery,0,2,1,0
Female,28,African-American,0,9,0,0,13,F,Aggravated Battery / Pregnant,1,9,13,1
Male,39,Caucasian,0,1,0,0,0,F,Resist Officer w/Violence,1,1,0,1
Male,59,Hispanic,0,2,0,0,1,F,Possession Of Methamphetamine,1,2,1,1
Male,52,African-American,0,1,0,0,4,M,Battery,0,1,4,0
Male,36,Hispanic,0,5,0,0,1,M,Viol Injunct Domestic Violence,0,5,1,0
Male,54,Hispanic,0,5,0,0,5,F,Burglary Conveyance Unoccup,0,5,5,0
Male,32,Caucasian,0,3,0,0,0,F,Driving While License Revoked,1,3,0,1
Male,54,African-American,0,6,0,0,3,M,Operating W/O Valid License,0,6,3,0
Male,30,African-American,0,3,0,0,2,F,Deliver Cocaine,1,3,2,1
Female,21,African-American,0,5,0,0,0,M,Battery,1,5,0,1
Male,25,African-American,0,4,0,0,2,M,Susp Drivers Lic 1st Offense,1,4,2,1
Male,26,Hispanic,1,5,0,0,1,F,arrest case no charge,1,5,1,1
Male,22,African-American,0,4,0,0,0,F,Grand Theft in the 3rd Degree,0,4,0,0
Male,61,African-American,0,2,0,0,20,M,Susp Drivers Lic 1st Offense,1,2,20,1
Male,24,Caucasian,0,6,0,2,2,F,Possession of Cannabis,0,6,2,0
Male,32,African-American,0,8,0,0,2,F,arrest case no charge,0,8,2,0
Female,26,Caucasian,0,9,0,0,2,F,Grand Theft in the 3rd Degree,1,9,2,1
Female,34,African-American,0,3,0,0,6,F,arrest case no charge,0,3,6,0
Male,45,African-American,1,8,0,0,12,M,Soliciting For Prostitution,1,8,12,1
Male,22,African-American,0,5,0,0,1,F,Grand Theft in the 3rd Degree,1,5,1,1
Male,54,African-American,0,3,0,0,4,F,Possession of Cocaine,1,3,4,1
Male,51,African-American,0,5,0,0,8,M,Consume Alcoholic Bev Pub,0,5,8,0
Male,28,African-American,0,2,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,2,0,0
Male,23,Caucasian,0,2,0,0,0,F,Poss Unlaw Issue Id,0,2,0,0
Male,30,Caucasian,0,2,0,0,0,F,Aggravated Battery / Pregnant,1,2,0,1
Male,25,African-American,0,3,0,0,0,M,Operating W/O Valid License,1,3,0,1
Male,25,Caucasian,0,5,0,0,2,F,Pos Cannabis W/Intent Sel/Del,0,5,2,0
Male,28,Caucasian,0,7,0,0,2,F,Possession of Cocaine,0,7,2,0
Female,32,African-American,0,1,0,0,0,M,Battery,1,1,0,1
Male,35,African-American,0,4,0,0,7,F,arrest case no charge,0,4,7,0
Male,49,African-American,0,1,0,0,0,M,Battery,1,1,0,1
Male,36,Caucasian,0,3,0,0,5,F,Possession of Cocaine,1,3,5,1
Male,33,African-American,0,9,0,0,16,M,Susp Drivers Lic 1st Offense,1,9,16,1
Male,30,Other,0,1,0,0,1,F,Burglary Dwelling Occupied,0,1,1,0
Female,58,Caucasian,0,2,0,0,1,M,DUI Property Damage/Injury,0,2,1,0
Male,22,African-American,0,7,0,0,2,F,Felony Battery (Dom Strang),1,7,2,0
Male,28,Caucasian,0,3,0,0,2,F,Possession of Oxycodone,1,3,2,1
Male,28,Hispanic,0,1,0,0,0,M,Battery,1,1,0,1
Male,26,African-American,0,10,1,0,6,F,Poss Pyrrolidinovalerophenone,1,10,6,1
Female,36,Caucasian,0,1,0,0,3,F,Leaving the Scene of Accident,1,1,3,1
Male,23,Caucasian,0,9,0,0,0,F,Deliver Cannabis,0,9,0,0
Male,22,African-American,0,5,0,0,0,F,Burglary Unoccupied Dwelling,1,5,0,1
Male,25,African-American,0,9,1,0,10,F,arrest case no charge,1,9,10,1
Male,26,African-American,0,3,0,0,0,F,arrest case no charge,0,3,0,0
Male,25,African-American,0,5,0,0,1,F,Uttering Forged Bills,0,5,1,0
Male,26,Caucasian,0,7,0,0,7,F,Aggravated Assault W/Dead Weap,1,7,7,1
Male,40,Native American,0,6,0,0,2,M,Assault,0,6,2,0
Male,28,African-American,0,2,0,0,0,M,Viol Injunction Protect Dom Vi,1,2,0,1
Male,40,Hispanic,0,2,0,0,1,M,Battery,0,2,1,0
Male,56,African-American,0,1,0,0,1,F,Driving While License Revoked,0,1,1,0
Male,51,Caucasian,0,2,0,0,3,F,arrest case no charge,0,2,3,0
Male,36,African-American,0,4,0,0,0,F,Introduce Contraband Into Jail,0,4,0,0
Male,51,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,25,Caucasian,0,5,0,0,2,F,Possession of Cannabis,0,5,2,0
Male,22,African-American,0,6,1,0,1,M,Operating W/O Valid License,0,6,1,0
Female,35,African-American,2,8,0,0,9,F,arrest case no charge,0,8,9,0
Male,24,Caucasian,0,5,0,0,0,M,Driving License Suspended,1,5,0,1
Male,66,African-American,0,2,0,0,5,M,Battery,1,2,5,1
Male,27,African-American,0,4,0,0,6,M,Battery,1,4,6,1
Male,22,Caucasian,0,9,1,0,2,F,Poss F/Arm Delinq,1,9,2,1
Male,43,Caucasian,0,1,0,0,2,F,arrest case no charge,0,1,2,0
Male,22,African-American,0,6,0,0,2,F,Grand Theft in the 3rd Degree,0,6,2,0
Male,31,African-American,0,10,0,0,4,M,Possess Cannabis/20 Grams Or Less,1,10,4,1
Female,23,Caucasian,0,9,0,0,4,M,Battery,1,9,4,1
Female,27,Caucasian,0,2,0,0,0,M,Driving Under The Influence,1,2,0,1
Male,31,African-American,0,9,0,0,8,F,Driving While License Revoked,1,9,8,1
